"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,   "mdot_outlet"  
          0,           0,           0,     -0.1432990712,      -508.8704136
          0,           0,           1,     -0.9445075189,      -1800.859486
          0,           0,           2,      -1.249969315,       -1402.23455
          0,           0,           3,      -1.418194042,      -1402.353818
          0,           0,           4,      -1.491399808,      -1400.354488
          0,           0,           5,      -1.568224201,      -1398.921414
          0,           0,           6,      -1.684642234,      -1397.854128
          0,           0,           7,      -1.776423477,      -1396.697424
          0,           0,           8,      -1.880325398,      -1395.957075
          0,           0,           9,      -1.995882665,      -1395.795194
          0,           0,          10,      -2.062165334,       -1395.64295
          0,           0,          11,      -2.145482545,      -1395.575346
          0,           0,          12,       -2.25117778,      -1395.388127
          0,           0,          13,      -2.335345479,      -1395.323714
          0,           0,          14,      -2.414917463,        -1395.1253
          0,           0,          15,      -2.491224707,        -1395.2435
          0,           0,          16,      -2.574681011,      -1395.141918
          0,           0,          17,      -2.661032921,      -1395.079244
          0,           0,          18,      -2.731744143,      -1395.057475
          0,           0,          19,      -2.800296051,      -1395.051913
          0,           0,          20,      -2.859204633,      -1395.032539
          0,           0,          21,      -2.913406289,      -1395.025454
          0,           0,          22,      -2.968547988,      -1395.019273
          0,           0,          23,      -3.019919026,      -1395.030521
          0,           0,          24,      -3.072648495,      -1395.040199
          0,           0,          25,      -3.125670262,      -1395.061553
          0,           0,          26,      -3.172927333,      -1395.073757
          0,           0,          27,      -3.217194624,      -1395.090275
          0,           0,          28,      -3.255982723,       -1395.09914
          0,           0,          29,      -3.288768371,      -1395.109837
          0,           0,          30,      -3.319411702,      -1395.118436
          0,           0,          31,      -3.347737244,      -1395.125845
          0,           0,          32,      -3.375579341,      -1395.136591
          0,           0,          33,      -3.402049452,      -1395.142403
          0,           0,          34,      -3.428760341,      -1395.154342
          0,           0,          35,      -3.450813655,      -1395.159667
          0,           0,          36,      -3.469481642,      -1395.170065
          0,           0,          37,      -3.487205578,      -1395.175164
          0,           0,          38,       -3.50424497,      -1395.185019
          0,           0,          39,      -3.520621823,      -1395.190368
          0,           0,          40,      -3.534596326,       -1395.19984
          0,           0,          41,       -3.55068252,      -1395.204691
          0,           0,          42,      -3.566258291,      -1395.212077
          0,           0,          43,      -3.581698322,      -1395.215541
          0,           0,          44,      -3.597206949,       -1395.22127
          0,           0,          45,      -3.613725227,      -1395.224212
          0,           0,          46,      -3.629692857,      -1395.228832
          0,           0,          47,      -3.646730875,      -1395.231239
          0,           0,          48,      -3.667727122,      -1395.235585
          0,           0,          49,      -3.687430126,      -1395.237503
          0,           0,          50,      -3.703771706,        -1395.2407
          0,           0,          51,      -3.718783107,      -1395.242029
          0,           0,          52,      -3.735567014,      -1395.244564
          0,           0,          53,      -3.753350518,      -1395.245586
          0,           0,          54,      -3.771064177,      -1395.247777
          0,           0,          55,      -3.788175805,      -1395.248375
          0,           0,          56,      -3.805131378,      -1395.250255
          0,           0,          57,       -3.82130162,      -1395.251026
          0,           0,          58,      -3.837239619,      -1395.252447
          0,           0,          59,       -3.85176259,      -1395.253072
          0,           0,          60,      -3.865346343,      -1395.254075
          0,           0,          61,       -3.87875699,      -1395.254511
          0,           0,          62,      -3.891871886,      -1395.255315
          0,           0,          63,      -3.904825717,      -1395.255661
          0,           0,          64,      -3.917482688,      -1395.256275
          0,           0,          65,      -3.929962928,      -1395.256546
          0,           0,          66,       -3.94212215,      -1395.257206
          0,           0,          67,      -3.958041508,      -1395.257407
          0,           0,          68,      -3.970366942,      -1395.257924
          0,           0,          69,        -3.9790178,      -1395.258073
          0,           0,          70,      -3.986324338,      -1395.258458
          0,           0,          71,      -3.993695583,      -1395.258616
          0,           0,          72,      -4.001289129,      -1395.258873
          0,           0,          73,      -4.009361319,      -1395.258987
          0,           0,          74,      -4.017738005,      -1395.259177
          0,           0,          75,       -4.02647742,      -1395.259259
          0,           0,          76,      -4.035429132,      -1395.259401
          0,           0,          77,      -4.044721242,      -1395.259472
          0,           0,          78,      -4.056566882,      -1395.259734
          0,           0,          79,      -4.067935049,      -1395.259841
          0,           0,          80,      -4.076237406,      -1395.259951
          0,           0,          81,      -4.083686525,      -1395.260027
          0,           0,          82,      -4.091571246,      -1395.260105
          0,           0,          83,       -4.10005961,      -1395.260162
          0,           0,          84,      -4.108987856,      -1395.260215
          0,           0,          85,      -4.118387247,      -1395.260255
          0,           0,          86,      -4.128185359,      -1395.260295
          0,           0,          87,      -4.138256136,      -1395.260416
          0,           0,          88,      -4.149296026,      -1395.260482
          0,           0,          89,       -4.16306572,      -1395.260528
          0,           0,          90,      -4.168185218,      -1395.260679
          0,           0,          91,      -4.171190695,      -1395.260651
          0,           0,          92,      -4.175766847,      -1395.260773
          0,           0,          93,      -4.181482015,       -1395.26073
          0,           0,          94,      -4.188284859,      -1395.260827
          0,           0,          95,       -4.19565391,      -1395.260773
          0,           0,          96,      -4.203702585,      -1395.260849
          0,           0,          97,      -4.212013656,      -1395.260788
          0,           0,          98,      -4.220807179,      -1395.260847
          0,           0,          99,      -4.229804347,      -1395.260782
          0,           0,         100,       -4.24211571,      -1395.260925
          0,           0,         101,      -4.254371608,      -1395.260917
          0,           0,         102,      -4.264795398,      -1395.261003
          0,           0,         103,      -4.271215072,      -1395.261038
          0,           0,         104,      -4.278594773,      -1395.261012
          0,           0,         105,      -4.286180556,      -1395.261044
          0,           0,         106,      -4.294527915,      -1395.261002
          0,           0,         107,      -4.303023699,      -1395.261027
          0,           0,         108,        -4.3121269,      -1395.260976
          0,           0,         109,       -4.32121054,      -1395.260996
          0,           0,         110,      -4.330812042,      -1395.260939
          0,           0,         111,      -4.340381185,      -1395.260993
          0,           0,         112,      -4.348523015,      -1395.260968
          0,           0,         113,      -4.361626457,      -1395.260936
          0,           0,         114,      -4.376358984,      -1395.261028
          0,           0,         115,      -4.381571428,      -1395.261013
          0,           0,         116,      -4.384243651,      -1395.261048
          0,           0,         117,       -4.38693262,      -1395.261025
          0,           0,         118,      -4.391091596,      -1395.261048
          0,           0,         119,      -4.395978093,      -1395.261019
          0,           0,         120,       -4.40210002,      -1395.261033
          0,           0,         121,      -4.408418583,         -1395.261
          0,           0,         122,      -4.415453256,      -1395.261007
          0,           0,         123,      -4.422457167,      -1395.260971
          0,           0,         124,       -4.43011725,      -1395.260973
          0,           0,         125,      -4.437824066,      -1395.260936
          0,           0,         126,      -4.446244831,      -1395.260935
          0,           0,         127,       -4.45479047,      -1395.260897
          0,           0,         128,      -4.464084753,      -1395.260894
          0,           0,         129,      -4.475476682,      -1395.260893
          0,           0,         130,      -4.489699708,      -1395.260933
          0,           0,         131,      -4.501280063,      -1395.260917
          0,           0,         132,      -4.509402507,       -1395.26092
          0,           0,         133,      -4.516308102,      -1395.260903
          0,           0,         134,      -4.523859552,      -1395.260905
          0,           0,         135,      -4.531110407,      -1395.260885
          0,           0,         136,      -4.538923024,      -1395.260885
          0,           0,         137,      -4.546359113,      -1395.260864
          0,           0,         138,      -4.554349171,      -1395.260863
          0,           0,         139,      -4.561989512,       -1395.26084
          0,           0,         140,      -4.570241483,      -1395.260838
          0,           0,         141,      -4.578215447,      -1395.260816
          0,           0,         142,      -4.586882103,      -1395.260885
          0,           0,         143,      -4.589338172,      -1395.260792
          0,           0,         144,       -4.59658859,      -1395.260819
          0,           0,         145,      -4.604642408,      -1395.260758
          0,           0,         146,      -4.613946172,      -1395.260794
          0,           0,         147,      -4.622857373,      -1395.260735
          0,           0,         148,      -4.641024726,      -1395.260813
          0,           0,         149,      -4.650102344,      -1395.260784
          0,           0,         150,      -4.651304986,      -1395.260832
          0,           0,         151,      -4.650999594,      -1395.260789
          0,           0,         152,      -4.652895778,      -1395.260832
          0,           0,         153,      -4.655442137,      -1395.260788
          0,           0,         154,      -4.659555518,      -1395.260828
          0,           0,         155,      -4.663672754,      -1395.260816
          0,           0,         156,       -4.66640365,       -1395.26083
          0,           0,         157,      -4.669708608,      -1395.260815
          0,           0,         158,       -4.67561592,      -1395.260819
          0,           0,         159,      -4.681058886,      -1395.260804
          0,           0,         160,      -4.687880014,      -1395.260803
          0,           0,         161,      -4.694179506,      -1395.260788
          0,           0,         162,      -4.701848793,      -1395.260785
          0,           0,         163,      -4.709020396,       -1395.26077
          0,           0,         164,      -4.717502809,      -1395.260766
          0,           0,         165,      -4.725479878,      -1395.260751
          0,           0,         166,      -4.734735965,      -1395.260746
          0,           0,         167,      -4.743469799,      -1395.260732
          0,           0,         168,      -4.753411169,      -1395.260726
          0,           0,         169,      -4.762792112,      -1395.260715
          0,           0,         170,      -4.778067418,       -1395.26075
          0,           0,         171,      -4.791722125,      -1395.260754
          0,           0,         172,      -4.802480332,      -1395.260753
          0,           0,         173,         -4.809144,      -1395.260753
          0,           0,         174,      -4.815925681,      -1395.260748
          0,           0,         175,      -4.821742378,      -1395.260747
          0,           0,         176,      -4.828580416,      -1395.260741
          0,           0,         177,      -4.834467023,       -1395.26074
          0,           0,         178,      -4.841087513,      -1395.260752
          0,           0,         179,      -4.845654809,      -1395.260746
          0,           0,         180,      -4.843957299,      -1395.260743
          0,           0,         181,      -4.849307851,      -1395.260712
          0,           0,         182,      -4.855988414,      -1395.260737
          0,           0,         183,      -4.860797444,      -1395.260705
          0,           0,         184,      -4.867257846,      -1395.260727
          0,           0,         185,      -4.873024204,      -1395.260697
          0,           0,         186,      -4.880772714,      -1395.260716
          0,           0,         187,       -4.88784704,      -1395.260687
          0,           0,         188,      -4.896626479,      -1395.260704
          0,           0,         189,      -4.904571096,      -1395.260676
          0,           0,         190,      -4.914010092,      -1395.260692
          0,           0,         191,      -4.922541647,      -1395.260665
          0,           0,         192,      -4.932437417,      -1395.260679
          0,           0,         193,      -4.941402653,      -1395.260655
          0,           0,         194,      -4.962118395,      -1395.260703
          0,           0,         195,      -4.967374854,      -1395.260689
          0,           0,         196,      -4.966134334,       -1395.26071
          0,           0,         197,      -4.963537858,      -1395.260693
          0,           0,         198,       -4.96317461,      -1395.260712
          0,           0,         199,      -4.963445709,      -1395.260695
          0,           0,         200,      -4.965692915,      -1395.260711
          0,           0,         201,      -4.967900422,      -1395.260693
          0,           0,         202,      -4.971280131,      -1395.260707
          0,           0,         203,      -4.974216107,       -1395.26069
          0,           0,         204,      -4.978021127,      -1395.260703
          0,           0,         205,      -4.981321174,      -1395.260686
          0,           0,         206,       -4.98557353,      -1395.260698
          0,           0,         207,      -4.989539924,      -1395.260681
          0,           0,         208,      -4.994575974,      -1395.260691
          0,           0,         209,      -4.999435319,      -1395.260675
          0,           0,         210,      -5.005366167,      -1395.260684
