"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          69,      -6.545575155,      -3.931474309,      -3.602817647,      -3.561895912,     -0.9728541006,       38143.84379,    0.007808322638,      0.2860996617,     0.01642581012,      0.1502375678,    -0.06443378054,     0.01730570413,   -0.007475293995,     0.01642581012,      0.2861085568,       36.64034837
          0,           0,          70,      -6.606699422,      -3.990896151,      -3.665384718,      -3.623922295,      -1.033838963,       38143.84379,    0.007808264942,      0.2860986263,     0.01642579991,      0.1502370167,    -0.06443329876,     0.01730569665,   -0.007475296338,     0.01642579991,      0.2861075198,       36.64048651
          0,           0,          71,      -6.668421289,      -4.050784516,      -3.729644801,      -3.687377793,      -1.095357342,       38143.84379,    0.007808216721,      0.2860977753,     0.01642579217,      0.1502365621,    -0.06443289905,     0.01730569177,   -0.007475299063,     0.01642579217,      0.2861066675,        36.6406038
          0,           0,          72,       -6.73124957,      -4.111131849,      -3.795595961,      -3.752336525,      -1.157761341,       38143.84379,    0.007808176835,      0.2860970757,     0.01642578587,      0.1502361873,    -0.06443256879,     0.01730568834,   -0.007475301547,     0.01642578587,      0.2861059668,       36.64070138
          0,           0,          73,      -6.795404328,      -4.171849703,      -3.863192714,      -3.818798625,       -1.22126296,       38143.84379,    0.007808144453,      0.2860965036,     0.01642578039,      0.1502358803,    -0.06443229842,     0.01730568553,   -0.007475303343,     0.01642578039,      0.2861053937,       36.64078006
          0,           0,          74,      -6.860884039,      -4.232908663,      -3.932368704,      -3.886739529,        -1.2859446,       38143.84379,    0.007808118769,      0.2860960391,     0.01642577535,       0.150235631,    -0.06443207956,     0.01730568284,   -0.007475304196,     0.01642577535,      0.2861049286,        36.6408411
          0,           0,          75,      -6.927507221,       -4.29434756,      -4.003046303,      -3.956141557,      -1.351745608,       38143.84379,    0.007808098077,      0.2860956518,     0.01642577033,      0.1502354239,     -0.0644318998,     0.01730567986,    -0.00747530418,     0.01642577033,      0.2861045406,       36.64088859
          0,           0,          76,       -6.99490658,      -4.356152117,      -4.074996573,      -4.026931395,      -1.418330485,       38143.84379,    0.007808083224,      0.2860953522,     0.01642576561,      0.1502352643,    -0.06443176152,     0.01730567657,   -0.007475303021,     0.01642576561,      0.2861042407,       36.64091993
          0,           0,          77,       -7.06271257,      -4.418527877,      -4.148388557,      -4.099220735,      -1.485527839,       38143.84379,    0.007808072442,      0.2860951135,     0.01642576109,      0.1502351381,    -0.06443165317,     0.01730567297,   -0.007475301044,     0.01642576109,      0.2861040018,       36.64093995
          0,           0,          78,      -7.130681077,      -4.481616028,       -4.22319817,      -4.173012558,      -1.553050249,       38143.84379,    0.007808065283,      0.2860949297,     0.01642575686,      0.1502350419,     -0.0644315711,     0.01730566914,   -0.007475298381,     0.01642575686,      0.2861038178,          36.64095
          0,           0,          79,      -7.198645776,      -4.545475853,        -4.2994811,      -4.248331377,      -1.620725792,       38143.84379,    0.007808060715,      0.2860947871,     0.01642575296,      0.1502349684,    -0.06443150894,     0.01730566521,   -0.007475295333,     0.01642575296,      0.2861036753,       36.64095318
          0,           0,          80,      -7.266630427,      -4.610103368,      -4.377217408,      -4.325139361,      -1.688475669,       38143.84379,    0.007808058007,      0.2860946768,     0.01642574944,      0.1502349127,    -0.06443146222,     0.01730566133,   -0.007475292149,     0.01642574944,       0.286103565,       36.64095177
          0,           0,          81,       -7.33477796,      -4.675432491,      -4.456341248,      -4.403375406,      -1.756343469,       38143.84379,    0.007808056575,       0.286094592,     0.01642574635,      0.1502348711,    -0.06443142743,     0.01730565763,   -0.007475289052,     0.01642574635,      0.2861034802,       36.64094762
          0,           0,          82,      -7.403271199,       -4.74137717,      -4.536767126,      -4.482964467,      -1.824456674,       38143.84379,    0.007808055959,      0.2860945275,     0.01642574375,      0.1502348405,    -0.06443140178,     0.01730565428,   -0.007475286225,     0.01642574375,      0.2861034158,       36.64094226
          0,           0,          83,      -7.472232533,      -4.807831849,      -4.618405343,      -4.563826391,      -1.892937313,       38143.84379,    0.007808055805,      0.2860944791,     0.01642574166,      0.1502348187,    -0.06443138303,     0.01730565138,   -0.007475283793,     0.01642574166,      0.2861033674,       36.64093678
          0,           0,          84,      -7.541642204,      -4.874670436,      -4.701178065,      -4.645882011,       -1.96181259,       38143.84379,    0.007808056183,        0.28609445,     0.01642574025,      0.1502348068,    -0.06443137174,     0.01730564918,   -0.007475281862,     0.01642574025,      0.2861033384,       36.64093128
          0,           0,          85,      -7.611007439,      -4.941625963,      -4.785003865,      -4.728756624,      -2.031213916,       38143.84379,    0.007808056242,      0.2860944227,     0.01642573914,      0.1502347961,    -0.06443136143,     0.01730564731,   -0.007475280346,     0.01642573914,      0.2861033111,        36.6409275
          0,           0,          86,      -7.680636753,      -5.008809962,      -4.869859681,      -4.812836606,      -2.100394352,       38143.84379,    0.007808056298,      0.2860944039,     0.01642573843,      0.1502347896,     -0.0644313543,     0.01730564595,    -0.00747527929,     0.01642573843,      0.2861032924,       36.64092484
          0,           0,          87,      -7.749706624,      -5.075847347,         -4.955562,      -4.897869623,      -2.169122861,       38143.84379,    0.007808056278,      0.2860943918,      0.0164257381,      0.1502347863,    -0.06443134949,     0.01730564509,   -0.007475278661,      0.0164257381,      0.2861032803,       36.64092338
          0,           0,          88,      -7.817662064,      -5.142803054,      -5.042239779,      -4.983781046,      -2.236938801,       38143.84379,    0.007808056176,      0.2860943848,     0.01642573809,      0.1502347854,    -0.06443134642,     0.01730564468,   -0.007475278391,     0.01642573809,      0.2861032733,       36.64092296
          0,           0,          89,       -7.88415103,      -5.209687128,      -5.129985896,      -5.070521159,      -2.303451964,       38143.84379,    0.007808056022,       0.286094382,     0.01642573832,      0.1502347863,    -0.06443134475,     0.01730564464,   -0.007475278394,     0.01642573832,      0.2861032705,       36.64092332
          0,           0,          90,      -7.948991047,      -5.276448157,      -5.218902885,      -5.158052067,      -2.368414406,       38143.84379,    0.007808055804,      0.2860943825,     0.01642573876,      0.1502347885,    -0.06443134413,     0.01730564491,   -0.007475278636,     0.01642573876,      0.2861032709,       36.64092441
          0,           0,          91,      -8.012183355,      -5.342977517,      -5.309192716,      -5.246417006,      -2.431556791,       38143.84379,    0.007808055657,      0.2860943857,     0.01642573929,      0.1502347919,    -0.06443134465,     0.01730564537,   -0.007475278958,     0.01642573929,      0.2861032742,       36.64092551
          0,           0,          92,      -8.073578577,      -5.409144632,      -5.400813771,      -5.335394559,      -2.493059405,       38143.84379,    0.007808055589,      0.2860943912,      0.0164257399,      0.1502347961,    -0.06443134608,     0.01730564598,   -0.007475279319,      0.0164257399,      0.2861032797,       36.64092654
          0,           0,          93,      -8.133256147,      -5.474762909,       -5.49373518,      -5.424728303,      -2.552820064,       38143.84379,    0.007808055653,      0.2860943983,      0.0164257405,      0.1502348008,     -0.0644313483,     0.01730564663,   -0.007475279631,      0.0164257405,      0.2861032867,       36.64092714
          0,           0,          94,      -8.191209827,      -5.539625178,      -5.587499549,      -5.513844878,      -2.610937773,       38143.84379,    0.007808055876,      0.2860944063,     0.01642574105,      0.1502348057,    -0.06443135118,     0.01730564725,   -0.007475279837,     0.01642574105,      0.2861032947,       36.64092712
          0,           0,          95,      -8.247350416,      -5.603558342,      -5.681160013,      -5.601805401,      -2.667395596,       38143.84379,    0.007808056264,       0.286094415,     0.01642574154,      0.1502348107,    -0.06443135459,      0.0173056478,   -0.007475279914,     0.01642574154,      0.2861033034,       36.64092641
          0,           0,          96,      -8.301573774,      -5.666434011,      -5.773072755,      -5.687194257,       -2.72203922,       38143.84379,     0.00780805677,      0.2860944229,     0.01642574188,      0.1502348151,    -0.06443135803,     0.01730564818,   -0.007475279829,     0.01642574188,      0.2861033113,       36.64092505
          0,           0,          97,      -8.353819777,      -5.728825701,       -5.86130203,      -5.768751631,      -2.775455039,       38143.84379,    0.007808057414,      0.2860944314,     0.01642574217,      0.1502348197,    -0.06443136191,     0.01730564849,   -0.007475279639,     0.01642574217,      0.2861033198,       36.64092312
          0,           0,          98,      -8.404396919,      -5.790496119,      -5.943018847,      -5.844174572,      -2.826734313,       38143.84379,    0.007808058156,      0.2860944398,     0.01642574237,      0.1502348241,    -0.06443136591,     0.01730564869,   -0.007475279346,     0.01642574237,      0.2861033283,       36.64092071
          0,           0,          99,      -8.453242396,      -5.851817533,      -6.015283965,      -5.911679245,      -2.876068813,       38143.84379,     0.00780805896,      0.2860944476,     0.01642574249,      0.1502348282,    -0.06443136986,     0.01730564877,   -0.007475278964,     0.01642574249,      0.2861033362,       36.64091794
          0,           0,         100,      -8.500172621,      -5.913127948,      -6.076673986,      -5.970521687,       -2.92343217,       38143.84379,    0.007808059292,      0.2860944497,     0.01642574248,      0.1502348292,    -0.06443137133,     0.01730564873,   -0.007475278739,     0.01642574248,      0.2861033382,       36.64091664
          0,           0,         101,      -8.544807064,      -5.976273522,      -6.140561675,      -6.032106968,      -2.975444905,       38143.84379,    0.007808060092,       0.286094456,     0.01642574245,      0.1502348325,    -0.06443137491,     0.01730564862,   -0.007475278281,     0.01642574245,      0.2861033446,        36.6409137
          0,           0,         102,      -8.590852408,      -6.039159328,      -6.193621151,      -6.083396829,      -3.020516568,       38143.84379,    0.007808061025,      0.2860944636,     0.01642574242,      0.1502348364,    -0.06443137889,     0.01730564849,   -0.007475277751,     0.01642574242,      0.2861033522,       36.64091029
          0,           0,         103,      -8.636890821,      -6.100921211,      -6.231451095,      -6.123157313,      -3.063597613,       38143.84379,    0.007808061809,      0.2860944693,     0.01642574238,      0.1502348393,    -0.06443138202,     0.01730564834,   -0.007475277274,     0.01642574238,      0.2861033579,       36.64090734
          0,           0,         104,      -8.679082446,      -6.161029498,      -6.264019542,      -6.158650371,      -3.105278048,       38143.84379,    0.007808062591,      0.2860944744,      0.0164257423,      0.1502348419,    -0.06443138491,     0.01730564814,   -0.007475276767,      0.0164257423,      0.2861033631,       36.64090433
          0,           0,         105,       -8.71799273,      -6.217395091,      -6.293472367,      -6.190401469,      -3.143482548,       38143.84379,    0.007808062834,      0.2860944757,     0.01642574225,      0.1502348425,    -0.06443138581,     0.01730564805,   -0.007475276593,     0.01642574225,      0.2861033644,       36.64090336
          0,           0,         106,       -8.75512112,      -6.275120192,      -6.339588151,      -6.237044703,      -3.190062026,       38143.84379,    0.007808063388,      0.2860944789,     0.01642574215,      0.1502348442,    -0.06443138783,     0.01730564785,   -0.007475276212,     0.01642574215,      0.2861033676,       36.64090117
          0,           0,         107,      -8.794732156,      -6.329753394,      -6.382613022,      -6.278635363,        -3.2282973,       38143.84379,    0.007808063975,      0.2860944824,     0.01642574204,      0.1502348459,    -0.06443138988,     0.01730564763,    -0.00747527581,     0.01642574204,      0.2861033711,       36.64089886
          0,           0,         108,      -8.836982806,      -6.379313779,      -6.422059632,      -6.316565523,      -3.266438032,       38143.84379,     0.00780806445,       0.286094485,     0.01642574196,      0.1502348473,    -0.06443139142,     0.01730564745,   -0.007475275476,     0.01642574196,      0.2861033738,       36.64089696
          0,           0,         109,      -8.876986051,      -6.421945837,      -6.462797334,      -6.354999348,      -3.303878356,       38143.84379,     0.00780806478,      0.2860944867,      0.0164257419,      0.1502348482,    -0.06443139244,      0.0173056473,   -0.007475275237,      0.0164257419,      0.2861033755,       36.64089563
          0,           0,         110,      -8.914320828,      -6.461101762,      -6.509001329,      -6.397737753,      -3.340876597,       38143.84379,    0.007808065023,      0.2860944879,     0.01642574185,      0.1502348488,    -0.06443139317,     0.01730564719,    -0.00747527506,     0.01642574185,      0.2861033767,       36.64089465
          0,           0,         111,      -8.950652509,      -6.499210633,      -6.560307691,      -6.444388094,      -3.377379784,       38143.84379,    0.007808065201,      0.2860944889,     0.01642574181,      0.1502348493,    -0.06443139371,     0.01730564711,   -0.007475274931,     0.01642574181,      0.2861033776,       36.64089393
          0,           0,         112,      -8.987278651,      -6.537704951,      -6.615974342,      -6.494040208,       -3.41410553,       38143.84379,    0.007808065329,      0.2860944896,     0.01642574179,      0.1502348497,    -0.06443139411,     0.01730564706,   -0.007475274842,     0.01642574179,      0.2861033784,       36.64089342
          0,           0,         113,      -9.024744655,      -6.577481202,      -6.675255833,      -6.545679781,      -3.451541089,       38143.84379,    0.007808065421,      0.2860944902,     0.01642574177,        0.15023485,     -0.0644313944,     0.01730564702,   -0.007475274782,     0.01642574177,       0.286103379,       36.64089307
          0,           0,         114,      -9.063120324,      -6.619073479,      -6.737119106,       -6.59844253,      -3.489817155,       38143.84379,    0.007808065486,      0.2860944907,     0.01642574176,      0.1502348503,    -0.06443139462,       0.017305647,   -0.007475274744,     0.01642574176,      0.2861033795,       36.64089283
          0,           0,         115,      -9.102215066,      -6.662516658,       -6.80036696,       -6.65171908,      -3.528809927,       38143.84379,    0.007808065535,      0.2860944911,     0.01642574176,      0.1502348505,     -0.0644313948,     0.01730564699,   -0.007475274718,     0.01642574176,      0.2861033799,       36.64089266
          0,           0,         116,      -9.141764924,      -6.707405891,      -6.863872563,      -6.705109755,      -3.568297747,       38143.84379,    0.007808065574,      0.2860944915,     0.01642574176,      0.1502348507,    -0.06443139495,     0.01730564699,   -0.007475274701,     0.01642574176,      0.2861033803,       36.64089252
          0,           0,         117,      -9.181552408,      -6.753073837,       -6.92669412,      -6.758353957,      -3.608075629,       38143.84379,    0.007808065609,      0.2860944919,     0.01642574175,      0.1502348509,     -0.0644313951,     0.01730564699,   -0.007475274686,     0.01642574175,      0.2861033807,       36.64089241
          0,           0,         118,      -9.221456219,      -6.798788688,       -6.98804717,      -6.811281106,      -3.648012814,       38143.84379,    0.007808065645,      0.2860944922,     0.01642574175,      0.1502348511,    -0.06443139525,     0.01730564699,    -0.00747527467,     0.01642574175,      0.2861033811,       36.64089229
          0,           0,         119,      -9.261455181,      -6.843948712,      -7.047217974,      -6.863762728,      -3.688067251,       38143.84379,    0.007808065684,      0.2860944927,     0.01642574175,      0.1502348513,    -0.06443139542,       0.017305647,   -0.007475274652,     0.01642574175,      0.2861033815,       36.64089215
          0,           0,         120,       -9.30154841,      -6.886809637,      -7.102523469,      -6.914446672,      -3.727462536,       38143.84379,    0.007808065729,       0.286094493,     0.01642574174,      0.1502348515,     -0.0644313956,       0.017305647,   -0.007475274627,     0.01642574174,      0.2861033818,       36.64089199
          0,           0,         121,      -9.341608318,      -6.928768443,      -7.154044746,      -6.964692764,      -3.767357627,       38143.84379,    0.007808065779,      0.2860944934,     0.01642574174,      0.1502348516,    -0.06443139579,     0.01730564699,   -0.007475274596,     0.01642574174,      0.2861033822,        36.6408918
          0,           0,         122,      -9.381844665,      -6.970286144,      -7.201889334,      -7.014235336,      -3.807607649,       38143.84379,    0.007808065834,      0.2860944937,     0.01642574173,      0.1502348518,    -0.06443139599,     0.01730564698,   -0.007475274559,     0.01642574173,      0.2861033825,       36.64089159
          0,           0,         123,      -9.422643425,      -7.011676935,      -7.246345161,      -7.062762293,        -3.8484069,       38143.84379,    0.007808065892,       0.286094494,     0.01642574171,      0.1502348519,    -0.06443139619,     0.01730564697,   -0.007475274519,     0.01642574171,      0.2861033829,       36.64089136
          0,           0,         124,      -9.464161757,      -7.053149956,      -7.288063679,      -7.110066169,      -3.889876106,       38143.84379,    0.007808065926,      0.2860944942,      0.0164257417,       0.150234852,    -0.06443139629,     0.01730564696,   -0.007475274491,      0.0164257417,       0.286103383,       36.64089121
          0,           0,         125,      -9.505778818,      -7.103815074,      -7.335666641,      -7.165044905,      -3.937661281,       38143.84379,    0.007808065983,      0.2860944944,     0.01642574169,      0.1502348521,    -0.06443139648,     0.01730564694,   -0.007475274449,     0.01642574169,      0.2861033833,       36.64089098
          0,           0,         126,      -9.550120001,      -7.151656005,      -7.380412583,      -7.212058556,      -3.980662561,       38143.84379,    0.007808066042,      0.2860944947,     0.01642574168,      0.1502348522,    -0.06443139667,     0.01730564693,   -0.007475274406,     0.01642574168,      0.2861033836,       36.64089074
          0,           0,         127,      -9.595654524,      -7.193781683,      -7.420375706,      -7.253389713,      -4.023168515,       38143.84379,    0.007808066057,      0.2860944948,     0.01642574167,      0.1502348522,    -0.06443139671,     0.01730564692,   -0.007475274393,     0.01642574167,      0.2861033836,       36.64089068
          0,           0,         128,      -9.636437829,      -7.247060491,      -7.468955414,      -7.309713388,       -4.07668985,       38143.84379,    0.007808066099,       0.286094495,     0.01642574166,      0.1502348523,    -0.06443139685,      0.0173056469,   -0.007475274361,     0.01642574166,      0.2861033838,        36.6408905
          0,           0,         129,      -9.678731993,      -7.295341086,      -7.517163139,      -7.355361889,      -4.117641576,       38143.84379,    0.007808066148,      0.2860944952,     0.01642574165,      0.1502348524,      -0.064431397,     0.01730564689,   -0.007475274324,     0.01642574165,       0.286103384,        36.6408903
          0,           0,         130,      -9.724527396,      -7.336236893,      -7.560538652,      -7.390605282,      -4.156723799,       38143.84379,    0.007808066193,      0.2860944954,     0.01642574164,      0.1502348525,    -0.06443139713,     0.01730564688,   -0.007475274288,     0.01642574164,      0.2861033842,       36.64089011
          0,           0,         131,      -9.765984019,      -7.367015753,       -7.60108243,      -7.421614629,      -4.193584397,       38143.84379,    0.007808066228,      0.2860944955,     0.01642574163,      0.1502348526,    -0.06443139723,     0.01730564687,   -0.007475274259,     0.01642574163,      0.2861033843,       36.64088996
          0,           0,         132,      -9.801590365,      -7.395015791,      -7.644493543,      -7.455201844,      -4.228519078,       38143.84379,    0.007808066257,      0.2860944955,     0.01642574162,      0.1502348526,     -0.0644313973,     0.01730564685,   -0.007475274234,     0.01642574162,      0.2861033844,       36.64088983
          0,           0,         133,      -9.834742116,      -7.424195144,      -7.691984707,      -7.490806201,      -4.262044936,       38143.84379,     0.00780806628,      0.2860944956,     0.01642574162,      0.1502348526,    -0.06443139736,     0.01730564685,   -0.007475274214,     0.01642574162,      0.2861033844,       36.64088973
          0,           0,         134,      -9.868490266,      -7.457254946,      -7.742986217,      -7.528508004,      -4.296076523,       38143.84379,    0.007808066298,      0.2860944956,     0.01642574161,      0.1502348526,     -0.0644313974,     0.01730564684,   -0.007475274197,     0.01642574161,      0.2861033845,       36.64088965
          0,           0,         135,       -9.90405874,      -7.495159129,      -7.796553685,       -7.56878641,       -4.33172349,       38143.84379,    0.007808066311,      0.2860944956,     0.01642574161,      0.1502348526,    -0.06443139743,     0.01730564683,   -0.007475274185,     0.01642574161,      0.2861033845,       36.64088959
          0,           0,         136,      -9.941609853,      -7.537419856,      -7.851419467,      -7.611625711,      -4.369241379,       38143.84379,     0.00780806632,      0.2860944956,     0.01642574161,      0.1502348526,    -0.06443139744,     0.01730564683,   -0.007475274176,     0.01642574161,      0.2861033845,       36.64088955
          0,           0,         137,       -9.98090836,      -7.582908701,      -7.906014726,      -7.656550673,      -4.408464393,       38143.84379,    0.007808066325,      0.2860944956,     0.01642574161,      0.1502348526,    -0.06443139744,     0.01730564683,    -0.00747527417,     0.01642574161,      0.2861033845,       36.64088953
          0,           0,         138,      -10.02160936,      -7.630437614,      -7.958697276,      -7.702908725,      -4.449079714,       38143.84379,    0.007808066327,      0.2860944956,     0.01642574161,      0.1502348526,    -0.06443139744,     0.01730564683,   -0.007475274166,     0.01642574161,      0.2861033844,       36.64088951
